step,target,strong_1,strong_2,strong_3,medium_1,medium_2,medium_3,medium_4,weak_1,weak_2,weak_3,weak_4,noise_1,noise_2,noise_3,noise_4
114,-0.2391827174,-0.5912934907,-0.3216386299,-1.2349905027,-1.7009919606,-0.3602560010,1.2966638696,0.6848947599,0.5231503861,-0.3457423067,-0.1388691151,-0.2689395172,0.4274165862,-0.2679828090,-1.1277949525,0.8734880898
115,-1.2079517573,-1.1454254812,-0.6884651546,-1.3776276084,0.7531701386,0.9157927386,0.9279674980,-0.1845603817,-0.0170999384,0.6755203780,-1.0621922175,-0.6611105624,1.9394210366,0.7846478962,-1.4335747854,1.0907801734
116,-1.7726837918,-0.0652503769,-2.0230837944,0.9426695406,0.4790620596,1.3604570186,0.4187439065,-0.1339548330,-0.2755830309,-1.5224971419,-0.4452875903,1.0095696653,3.0955315592,0.8787733856,-0.4684320781,0.1233748826
117,1.0533844192,-1.2087435773,-0.5199069530,-0.3160326005,1.7429538923,0.4952607840,1.1853751111,-0.3567937728,-0.2773456434,-0.0521546151,1.6574180250,-0.6520485432,0.3935880344,0.8470152127,0.0703137561,0.8434185017
118,1.1017208173,-0.6566141644,0.0860019088,0.1549900331,-1.0168784486,0.0937626865,0.1029838621,-1.1521999634,1.2397766313,0.2287698857,-1.0785142627,-1.2617607461,1.7234752506,1.6767385376,-1.3795391448,-0.3669196359
119,-0.0323214097,-0.2714913944,-0.4646784701,1.2899870077,-0.2732942542,1.3212058182,0.0184009077,0.0059177985,0.8205647037,0.5841541649,-1.2558897248,-1.6412041560,-0.4641090018,1.5917011074,-0.3782787239,-0.1697602482
120,-0.5288660821,0.0853964005,0.7527020511,0.1169562256,-1.1774227618,-0.6567599071,0.2461742451,0.3215025743,-1.6152868669,-0.2782857938,-0.3964296183,-0.9517806540,-1.0157520916,0.1090289299,-0.1916444134,-0.2911517769
121,-0.7750378322,1.3080004703,-0.7553849545,0.0560903911,0.7031518031,-1.7149544019,0.3525011394,-0.8923141625,0.0335519488,1.0398143482,-1.7563388915,-1.6254062818,-0.7418581666,-0.1865319359,-0.0743621796,-0.3165143678
122,1.9647177259,-0.1897508824,-1.0259153152,-0.8906255527,1.7354611128,0.8987898115,-1.2054663683,0.8559729056,-1.4637615947,1.4393315152,0.6306082304,-1.7802525825,0.8044647445,-2.1715199604,-0.6439888748,-0.1687042989
123,0.1978637967,-1.0992522257,1.2826187001,1.4521984828,0.3318121112,-0.8208632478,0.5127483978,-1.1536502176,1.2471658322,1.6659852529,0.5609304372,-0.5068758375,0.4274122464,-1.7224871525,2.1169257999,0.9386825552
124,1.0921592307,0.7257904936,1.0630515947,-0.6155474088,-0.2656575048,-0.0244325100,0.4792070502,-2.2527527078,0.7066634505,0.5132879291,-0.3879425872,-0.0045882335,-0.0050044994,0.5139536286,0.1671587738,0.3089353012
125,-0.0561517616,1.3820383469,0.1712305964,-0.6671626033,-0.3769511031,0.0436303975,-0.6707911860,0.6615221472,-2.3062856939,-0.2243054765,-0.4070301730,1.2531152885,0.0123019429,0.7562385322,0.0493153777,0.5326849712
126,-0.6794065726,0.8721804969,1.0149274946,-0.2376386254,-1.1108661625,-1.6595411188,1.0966913687,0.9104793172,-1.8223082603,0.2684948676,-1.7981223021,0.6276136898,-0.9751846450,2.3598902183,-0.1997307029,1.2931485979
127,-0.2221739828,-0.7905910196,0.4675569353,-1.2002337497,0.6392857245,-0.0910677353,3.3198735302,-0.3071489065,-1.9329442221,1.5246926195,-1.0928173481,0.7746979511,-1.7810666746,-0.2362403359,-0.0965316456,-0.4085577479
128,-1.3526822728,0.0571518789,-1.0207912956,-1.7329987789,0.6469415218,-0.5443405934,-0.2734338211,-0.6304783160,0.7444665804,0.6394240331,-0.2642324234,1.5943780900,-0.1898423867,-1.2855411657,-1.6585642616,-0.3602253380
129,-0.2040199256,-0.4734733412,-0.4547311935,0.2530635607,0.1397281569,-1.8677443447,-0.9460062151,0.4778761908,-1.3168240012,0.9106691325,-1.0130250731,1.6605871602,1.1017860153,0.3593972605,-0.1460610078,1.0975581793
130,0.2936055316,1.1199902081,0.8565096337,-1.0871411208,-0.2234647954,0.6632364241,-0.5338559131,-0.0225494427,-0.6513005884,0.7225946313,-0.6611200026,-0.2849153320,-0.8682920483,0.4033058665,-0.3643190548,2.4565925333
131,-0.8678195850,-0.6150138509,0.5983600598,-0.2034132829,-0.8252166024,1.0650006610,-0.3033553646,-1.2904378328,-1.1765493010,1.2869001516,0.3436518692,0.3435545782,-0.1204082513,0.9896369951,0.2441737725,0.6940248660
132,-2.6460724344,1.4544655283,0.1052571289,2.0433575169,1.5864486253,0.3426631275,0.0112082089,0.6305044859,-2.1676790456,0.9888544689,1.7623702438,1.5616945689,-0.5687324000,-0.0271490309,-0.9936254186,-1.3614139279
133,1.4921811604,-0.1931987804,1.5310826562,-0.1457510564,0.7157484983,0.3479781321,0.4029027832,-0.3044192886,0.3034030758,1.7626663424,0.5392262272,1.9486633073,-1.3576185444,0.3015757396,0.5049387072,0.2696986132
134,-1.1657349467,1.4105015453,1.7660969071,2.1043112906,0.6143016471,-0.1801705768,0.5816233963,0.3785723720,0.1515899005,0.1065117158,1.1750015073,0.4409372532,-1.0433125549,-2.4365382425,-0.4368121958,0.3274336671
135,1.1272482558,0.3721491618,0.3977614192,-0.0621157126,2.5561410669,-0.2592866483,-0.4196814583,0.1330334541,0.3711502972,0.3551107332,-0.0235375879,0.4100704245,0.5128015429,-0.4664158342,-0.9326381240,0.3471285655
136,1.0754826649,1.0751977163,-0.5780301828,-0.0342827864,-0.6596289400,0.0941036411,-1.0008679553,-1.9674698995,0.1792464801,0.5432789154,0.4719507395,-1.2793220027,0.6466799785,0.9233030205,-0.8527076692,0.0874896649
137,2.6560175550,1.6023924957,-1.5441959763,0.6757765080,-0.4799261071,-1.5038685979,-0.0133372444,-0.9184498115,-1.5603963676,-0.2868197543,-0.5261844572,-0.3954046423,0.0473876403,1.3955727800,-0.8368233993,-1.0850281204
138,4.0632786680,-0.0148995766,-1.4458330991,-0.4770779403,0.2626787594,-1.2555741207,-0.1725641704,-0.9026401945,-0.6105940796,-1.6647143440,-1.0308859145,0.0792226481,1.2428150320,-0.2952568455,0.4649254932,0.8208978683
139,2.4976316880,0.6872196035,-0.5915015149,-1.5992389212,0.2372400351,0.8336786117,1.7390506538,-0.3715636992,2.1891763532,-0.1588353848,-0.9929808974,-0.6562473271,0.6018911734,-0.8336638973,-0.0226627319,-1.9679372420
140,1.8797516534,0.2458616559,-1.6235833504,-1.5816825151,-0.4482857049,-0.3638872128,0.8315592134,-1.2532474292,1.8387419287,0.4622826367,-0.3061523784,-0.5815639151,-0.3636626580,1.4116042085,-1.0271915361,-0.1716510048
141,1.2708808980,0.5626744398,0.2098737463,-0.2536333834,-1.4660061577,1.0323318052,0.1110241608,0.5025811819,1.2950554705,0.9721857766,0.6922528897,0.8413756087,-0.9746061354,0.0799203593,0.0168182882,-2.5545433092
142,-1.5792549514,-0.5915819999,-0.3270740010,-0.8387940321,-0.9189427965,0.9448813915,1.0610856617,-0.3384065938,3.3978468162,-0.5105068782,0.1956103129,-0.5070225561,-1.0514414191,-0.3161748174,-2.0342400810,-1.1141508292
143,-0.7211396918,-2.2788597095,-1.4675267140,1.0671339399,-1.1129585873,-1.1092519902,-0.1891784337,-0.5084304372,0.3703420530,-0.3823767760,0.8473230167,-0.2042440352,0.0453471298,0.5041266601,-0.2845841026,-0.9811936545
144,-0.0073708179,0.6451647845,0.5727238986,-1.3380545063,-2.5458469457,-0.7486830679,-0.4638687113,-1.6091905505,-0.3831609404,-0.6660035537,-0.7729453736,-1.4907483882,-1.3946169463,-0.8708218745,-1.3250276346,0.0517782353
145,-0.8252936852,0.8947850294,-0.0565919100,-1.2103694603,0.5250944706,0.4152702866,2.1730510516,-1.2540601462,-0.1886489970,-0.7916855531,1.4772195009,-1.3810334260,0.6151324214,-0.7993173028,1.0127859949,0.0468713096
146,0.2053021352,0.6594648946,-0.4856605319,0.6618516517,0.8862807362,-0.4666332841,0.0179355465,-1.0732988779,-0.8370498713,-0.3111862444,-0.1705712523,-1.0773489325,-2.0656339192,0.0421500404,1.6051851331,-0.1465849605
147,2.0539174260,0.4791500441,-2.7666660705,1.3346864308,0.6184640706,1.7847370689,-0.6684510057,-0.0462436765,-1.5861462587,-0.0488536298,-0.9176776705,-0.6012282685,1.2426029309,0.5214983149,-0.4471723642,-0.6813532284
148,2.1620753033,-0.3998341001,-1.0795533206,-0.2543222539,0.6429863802,0.5004285249,-0.2732326195,-0.1936230768,-1.2445202481,-1.1740120975,0.5596526246,-0.4914798671,-1.1618755679,0.6364031191,1.1748043601,1.0005855943
149,0.8882157313,-0.2792470127,0.3417465747,-0.2263479674,-0.6732914250,1.6048292671,-1.3714900651,0.4645006370,1.0458577122,-0.2088544782,1.1116158680,-0.2663959525,0.0406140825,-0.1422492071,-1.3497882083,1.4257641054
150,-0.8568608828,0.0953352630,2.2120704754,0.9326818261,-0.4203158861,2.0159309712,1.2214003665,0.3438420309,1.9793228753,1.7669612008,-0.2375389340,0.5825875521,-1.7824820681,-1.4243196899,-1.6319186002,-0.8681292528
151,-2.1049746804,0.7554182610,2.8916753040,-0.5331948695,-0.6511695984,1.5220076278,2.5405335524,1.3861943892,0.6266048427,-0.2208087358,0.6192680306,0.8013102384,-2.2542276988,-0.5621636189,-0.6124369688,-0.9020452841
152,-1.9186187026,-1.1624018272,-0.1201000855,-2.2932674915,1.3413770931,1.5446500954,0.1562309173,0.7820734931,0.0873787430,1.1537936097,0.0450779014,1.0325675992,0.2899987030,1.0349426292,0.8705030111,-2.2460304128
153,-3.3846944590,-0.6689269023,-1.0325884650,0.5024759834,0.3766065282,-2.0387235800,0.5291600371,1.5440516246,-3.1622173882,1.0754473815,0.3122939216,-0.8350445566,-0.4922485861,0.7026043299,-0.0265409525,-0.4781493983
154,-0.6196928716,-0.1764335140,0.3020495869,1.4717329961,0.8233988227,-1.3892156604,-0.2034850893,1.8016239238,-1.7940397987,0.5998043134,-0.4855654051,-0.4736975301,-0.4769583956,0.5559979713,0.2043250655,1.4466890408
155,-1.2318829861,0.6100975770,1.3778369196,-0.7887137060,1.0131371643,0.5764820682,0.3819998971,1.7477281514,-1.8624725010,0.2465748059,0.0360438061,1.0585047097,0.7403053663,0.6870024771,0.1698175711,0.8680321412
156,-1.8475978229,2.6584872028,-0.0544437641,1.2347129497,1.1704377608,0.4024861605,-0.0757651023,1.1830710249,-0.9687057067,0.2814202591,-1.2518243693,0.6656238442,1.3563142734,-1.1679052458,-0.6822037790,0.4060713633
157,2.1826897325,1.0743013989,-0.9169644647,-0.3055333572,0.6244634882,-0.0445343500,1.3584794358,0.7699703272,1.0048219123,-2.3423268257,0.6102880409,1.3873323318,-0.0626848435,-0.9705325289,-1.0045925631,-0.1838266459
158,2.8181365127,0.1848697928,-0.3157893432,0.5762958991,-0.7029032319,-0.5274600198,-0.3908263244,2.6568867949,-0.4034163531,-0.4636338496,-0.0587314885,1.4932458736,1.9047636886,-1.8483889852,-2.0992065071,0.5179906919
159,0.3417063684,1.1717727023,-1.8846019724,-0.9820256868,-0.8124539239,-0.3443770104,-0.9152246893,1.1129880852,-2.3826583812,-0.2898761170,-2.6197862529,0.6542953295,0.3611131447,0.4614252854,-1.3778515093,1.0459777557
160,-0.3330799322,0.6797980025,0.8406821082,-0.0044078386,-0.3558960694,0.9842514652,0.9274114749,-0.0163073017,0.9421694108,-0.4860371272,0.4743827253,0.0521002712,0.8308323905,0.6127118624,0.4554139522,0.7810189014
161,0.2551927590,0.0556290104,0.8160454519,0.3827077118,2.0858769274,-1.1101177810,-1.3971464542,-0.9706590181,-0.4585939132,-0.6858201219,2.1582693742,0.6914145650,0.0385307739,0.2043200691,0.9801524462,0.9201360829
162,0.7985584189,-1.1193488127,-0.2221917322,1.2006384251,1.9055686048,-2.3344465971,1.1712556174,0.7103336290,1.2186871012,-1.1322983098,-1.0997429349,0.6890411707,-1.8817687602,-0.9887774010,-0.0381308532,0.2156161570
163,1.9357762627,-1.0060632923,1.1391014338,-0.4972572201,0.9554633755,0.1956863906,0.7396888975,1.4959045523,0.2611786594,-0.5656435394,-1.8457030220,-0.9419971730,-0.5964610423,0.3579407844,-0.1583017831,0.9465295840
164,-1.0797208720,-1.4454576400,1.7946694065,-0.1432913571,0.1478268853,1.2257067734,0.2373355442,1.3874789300,-0.3821687895,1.4619489686,-0.1077634405,-1.1123856589,-0.3909055708,0.0699881598,-1.6057273848,0.7856842977
165,-3.2833329427,-1.7416714528,0.9147555194,-0.6950199414,0.3346900325,0.9472284657,-0.0220154030,1.2896692326,1.9888746260,0.0427150940,1.3400485298,1.0683282355,-1.2769248423,-1.9312786448,1.3211245651,-0.6134134905
166,-4.0246618534,-2.0096841992,-0.5334570721,1.5414498447,1.6220948956,-0.3456267523,-0.4985252792,0.7063294526,0.3873336078,0.4432322220,-0.2212874449,-0.6483540623,-0.4332130125,-0.4478187429,-0.4165937765,-0.6724951194
167,-1.0830985719,-1.1378280658,0.3704505180,-0.6385210592,0.0708312340,0.4875187886,0.2545671721,-2.1039908686,0.0509377637,-1.5044450227,-1.4508916091,0.7282173667,-0.6361256277,-0.4761522908,-0.0650133453,-1.2566514349
168,-1.6482437152,-1.9944663712,-0.8405742688,-0.9727817846,-0.4423331164,-0.5270350130,-0.2097587046,1.5274932710,2.2495282179,-0.4399988819,-0.0252770901,1.6685717591,-0.3902822184,1.1681138227,-1.0380952443,0.4164173556
169,-1.9102906474,0.2437485130,-0.6042185617,-0.9873802780,0.7200647531,-1.3212467779,-1.7806231762,0.5254299706,0.3149580116,-1.4281085967,0.1655500972,1.5689899047,-0.9099380634,0.1088662001,-1.7701907514,-0.4944541713
170,0.6664435931,-0.4108196160,0.6330710187,0.6992125967,-0.2082968687,1.0350252153,0.8913921669,-0.8192321501,-0.4612824171,0.6465401691,-0.2069524548,2.2687829704,0.1559066436,1.0198456546,1.1243835846,-1.1510411295
171,-0.5570624494,-0.3005580724,-0.3535478922,0.4452027656,0.3339704173,-0.1209537686,0.7185038601,-0.1923942870,0.0093116845,-0.3357455864,-0.0597878447,1.6601120411,0.1698998907,1.6497297426,1.1027248707,0.5651510514
172,-0.0391050793,-0.2929179783,0.7585970836,1.0164361801,-0.1578324430,0.7604433285,0.8292619847,-0.1568529832,-0.1811265839,-1.0099454677,-0.1626211451,1.5433137866,-0.7387450061,-0.9213810160,1.4720156816,1.8987271701
173,-0.5075722880,-2.6064901298,1.0460933369,1.9289221564,0.7033461794,0.9871241183,2.2986505798,-0.5996565986,1.1310636378,-0.7281883756,-0.4851870405,0.6789284897,0.2326217095,-0.5378171832,1.1533887826,0.6452539944
174,-1.3125668350,-0.4105075501,0.6881141339,1.8067485999,0.8183371914,-1.2328703373,-0.8456849170,1.1410099576,0.4169321874,0.5654310029,0.3061251246,-0.5009977428,0.3183114046,-0.7065913288,0.4428891509,0.2860269797
175,0.0326554594,0.3240724517,-1.0039541655,0.0077414123,1.0103314513,-1.0727240206,-2.0746077315,0.1492400719,-1.1329005690,-0.3456972028,0.3200478788,0.0700038598,-0.0328414473,0.6179514006,1.6787442755,-0.3223125179
176,0.2566574814,-0.3950739746,-1.5542713734,1.3502168124,1.3569602995,0.1903467078,0.7072930837,-1.2767488462,-2.2389492525,-2.1569180558,1.0797084634,0.6334608020,-0.3702315781,-0.1684811809,-1.2469439464,0.0831457953
177,3.2593107928,-0.0068319889,-1.3497233960,1.9293158850,1.1272931878,-0.1027171306,0.6149080755,-1.1761557726,0.2468807291,-0.0824653717,1.3563547810,0.5846430030,-0.0496242158,-0.3045880095,-1.3215430549,-0.9953776417
178,4.5067186851,-0.4556898653,0.5089398003,0.9259527301,1.3591391194,-0.5876792209,0.2424547082,1.5984427606,-2.4926667025,-0.9675212477,1.4670422951,0.2850135542,-0.0035863845,0.9352907918,0.2975820021,-0.7366729121
179,0.5782712444,0.2773093004,0.1704624842,-0.3088661860,-0.4501121258,-0.4786620023,-0.5704179579,1.0494930981,-1.8663277924,0.2925853502,-0.3959926525,-1.3699483414,0.4459298455,0.0584518522,-0.9006669200,0.0279108539
180,-0.3239019876,1.4801332051,0.1990519370,-0.6963858659,-2.0078585426,-0.3366435267,-1.8086632675,1.5100126128,0.4333096366,1.1968931565,-0.3839413490,-0.1054125800,2.3161214945,0.0075398538,-0.1066045835,-1.1833774198
181,-2.5817380937,0.7015998133,-1.3971106802,-0.6756946160,-0.1463129525,-0.9796900056,0.5001576889,0.4083281266,-2.4682507433,0.6360208043,0.1817824208,1.3124014996,1.0217641283,2.2644221306,-0.7929090216,-1.4889125020
182,0.0148367063,-1.3383784810,0.2139186919,0.4773475906,0.1020801296,-1.4058477986,1.9157287509,-0.0854568235,0.3611362877,0.0429051244,1.2272683034,0.3085553959,0.8936357899,1.8212010262,-0.4281759898,-0.8738007598
183,0.5127340241,-1.0120183733,-0.2805085560,0.8300881229,-1.3472269673,0.8312070836,-0.6879254401,2.6140697718,-1.1459060001,0.6883954449,-0.3682157015,-0.5506374555,0.6021339760,-0.7903229945,-1.7660386879,-0.7112084399
184,-2.9307548571,-0.0298017883,0.0766126583,1.1162738849,-1.0617059796,-0.0829111978,-2.3636908781,1.5942717129,0.4976406764,1.0125680623,-0.5093212726,-0.9622301431,-1.1427422140,-1.0915202948,-1.9121565153,-0.4423705079
185,-1.6013277189,-0.9619919527,-1.3635808832,-0.4354643107,-1.7829169333,1.5848776009,-1.8860295201,1.2254654779,-1.2227690257,-0.5742629605,0.4628131308,-1.3200894204,-1.7019140938,0.0234155869,-0.4730221623,0.4659520932
186,-2.8243615543,-0.2379391640,0.3913370603,0.3352654746,-0.4191364788,-0.4227204575,-1.4911154496,-1.9228347872,0.4968268984,-0.8329289930,-1.6402758133,-0.1948834234,-0.0718802365,1.1917521046,-0.3764261868,-0.8975393912
187,-0.5277994374,0.2789319579,0.7887435711,0.8672339285,-1.0891007579,-0.2352279651,-0.0288934177,0.9022056126,0.6300142070,0.7557844130,0.6396143525,0.3006673386,0.1373120415,0.0549312034,-0.9928743743,1.3753310319
188,0.3661328102,1.8122414663,-0.5368461883,-1.4316053475,-1.7369711582,0.4476723194,1.2501699442,-2.0732050238,0.5648971260,0.8519418479,-1.6139040657,1.5812630211,-1.5512748778,0.1816666698,-1.2796110610,0.5851307491
189,-0.6073094519,-0.9659205492,0.9907911420,0.3033487671,-1.5136697747,-0.5951453579,0.9263070535,-1.6029510323,0.6861956914,-0.2186396719,-0.8064248334,0.4898297216,-0.2993564078,-0.7705979265,0.4909759647,-0.2405765509
190,0.2534350889,-0.2760066074,-0.3408070694,2.0607381837,-0.7794933564,-0.3442212442,0.6173493557,0.1496512988,-0.0867733122,-0.6761108168,-0.1584700236,-1.0726745385,0.6165060538,0.6801632519,-0.2625380971,0.0464640894
191,1.1487141764,1.0065931630,0.5611710459,-0.1557009241,0.5917333047,-0.8298419605,0.9562476316,1.4915298981,-0.5458390837,-1.0723342183,0.3611717841,-0.0797569589,0.7547743288,0.9439289629,-0.1346911493,-1.0369128964
192,1.2688141623,1.7072048877,0.0592773805,0.0902477434,-0.4678539679,1.6017372394,-0.6893594185,-0.4968063176,-1.1758773844,-1.2933731111,0.6231556685,0.8855856714,-1.4852431546,0.2939675174,0.1826967816,1.0300789235
193,1.1574342983,0.7851252422,-0.8038795674,-0.5464206928,-0.3678083382,-0.5421519684,-1.8338584376,2.2153630724,-0.1418018035,0.4407379506,0.2247880206,0.4844860180,-0.6279650247,1.0233006604,-1.4282305223,0.9819889732
194,-0.2243803485,0.4886459418,0.5653101608,0.5088945245,-0.0669349184,1.1248511119,-2.4090383489,1.2578258976,0.2854207694,-0.7062791388,-0.2391025563,0.7568751901,1.3318510493,-0.2886694255,1.1149259133,2.9059326942
195,-1.0181871181,0.1762246224,-0.6524126472,1.7136494029,-1.1876370171,-0.5130768629,-0.3964524709,-0.3071793498,-0.0403140293,0.7480912948,0.1808757976,-0.2398824802,1.4608383054,-0.8314956718,-1.4223051407,0.6575547002
196,0.2074764649,1.4997471978,-0.5096267871,1.0317003461,0.0762350933,-0.8539709901,-1.1968317704,-1.2241798268,-0.4245709910,-0.6237648495,0.2465998381,0.4118250206,-1.4983455597,1.3510063879,1.6375708658,0.9371081412
197,3.5791723682,-0.3640027508,-1.1784654326,1.0959069576,0.3818757732,-1.2205843130,0.8432445190,0.7602393951,1.1720396057,0.1008865210,0.5731205500,-2.1084677747,-0.7614750366,2.7582084997,0.2390880364,0.7709431022
198,3.1801551267,-0.8305841171,-0.6532887800,0.3102003748,0.4890819961,0.0787502223,0.7595162170,-0.5902131760,-1.1969054841,-0.9881457393,1.2097519370,-1.8636781588,0.8291585525,0.9406452650,-0.1492256138,-1.0729595722
199,1.7817198607,0.2124997597,-0.1093102133,0.0749550691,-1.9091616277,0.2307770183,0.4858649047,0.7942547006,0.8134633381,0.1015997569,0.0101449377,-1.6307205281,-0.3122517380,0.2912331110,-0.7142336833,0.1083867083
200,0.1192556249,-0.4610661129,0.1077148730,0.7187749682,-2.3637430200,-0.0007494021,1.1805195002,-0.1620285184,-0.1444680886,0.0154519580,0.4400876446,-1.3680006367,1.3339324945,0.3658791196,-1.7155541543,-0.1779071147
201,-1.0434284784,1.0549855138,-0.3808402920,2.2043332803,-1.7327277671,1.5962814234,0.2308396484,-0.2099779744,0.1686731547,0.8557892264,0.6347705574,0.9956431974,2.1153495155,1.2012707692,0.6551776463,0.3965910204
202,0.1052916642,1.3138986878,0.9237805253,-0.7871334100,1.2080435265,1.4448050740,0.2115342228,-0.4015518079,-0.8196482243,-1.1976724854,0.8155365595,-0.5691647537,-0.2802670301,0.4250754959,-1.1012828198,-2.0017975850
203,-0.0485433611,-1.0273403599,-1.8985843935,-0.0621632872,0.0014025904,0.3797687826,1.3860466235,-0.3818579721,-0.9695843688,-1.1789607936,1.1727388410,0.2434248185,-0.6136928763,0.2432216528,-1.4803882473,-1.7546658712
204,0.4801861019,-0.9348468233,0.1162960290,-0.3507340185,0.5651197287,-1.2506714905,0.7960518286,0.4850489796,-0.2839027787,-2.4705906117,-0.6729212338,-0.6529638023,-0.4646998282,1.2319881073,-0.5113502727,-0.7570214193
205,-0.0107215479,-1.3564910407,1.0214695472,0.0682476444,0.4526665871,-1.3993004967,0.7104299803,0.2204797304,-0.2485317024,2.1854361757,-2.5115417208,0.1077190233,-0.5346981775,-2.3301366140,-0.3596056305,-0.7763504543
206,-2.6508152664,-2.0346261920,-0.8103312683,-1.3107606071,-0.1334182773,0.3814108732,0.3169114448,-0.5339352923,1.2057559825,0.3282637065,-0.6873720748,-0.1942116519,1.4207395569,-0.6965528486,-0.7508194716,-1.6858763498
207,-2.2420422729,0.0020200201,0.3070218900,0.0258524329,-0.3980246613,-0.1093438649,-0.1220874157,0.0895933084,0.6520129635,-0.2711064061,-0.8495768640,0.9356691307,0.1943308788,-0.3167430099,1.2800828344,-0.0331850914
208,-1.9170720628,-0.1761278533,-1.5977766854,-0.5605722867,-0.0815859041,-0.8610554535,-0.6529416770,-0.3172585460,-0.3630316787,0.9004870451,-0.7349698380,-0.0667397232,-0.4038696384,0.1536310685,-0.4388066284,-0.1937796932
209,-0.2445388477,-0.1953104042,0.1172230392,-0.8834107778,0.6475089953,-1.3396940971,-1.0345946806,0.7204059242,-0.1735114512,0.7349692041,0.4253417032,0.9678613478,0.7664243352,-0.3609499903,0.0594180357,-0.5638171772
210,-0.7916133604,1.0229081748,-1.8232895962,-1.5947097143,0.9017452349,-2.2342915434,1.8290175282,0.0425315583,-0.0216318464,0.2538698292,-1.2137867799,1.1466833332,0.2128307780,-0.4991363259,1.5329968947,-0.1625169919
211,2.6890381048,0.5618780633,0.7934294963,0.4165479360,-0.5234433240,0.3233294948,-1.5706397287,-0.3142207662,0.3779602132,0.8976890126,-1.6945693475,-0.5970603325,0.6828737888,1.3335696240,0.8977815781,-0.8207968389
212,0.4629174095,0.6872907330,0.0586722055,1.6263997685,-1.9641124737,0.1422101477,0.0743282078,1.0361928245,0.1796907273,-1.2195104402,-0.4712402187,1.4460654362,-0.8643507050,0.5595509713,-0.3275120508,-1.1067648395
213,0.8499613040,1.1446767031,-0.6374093651,0.8949710927,-0.6929649923,0.7872398911,-0.1199977976,-1.2062833552,-2.0859130102,0.9396768396,1.4277620176,1.1451374632,0.6205436257,0.3549727851,-0.0513395297,0.6335594277
214,0.8018929820,0.0398536705,2.0114450957,-0.9848383541,1.3965133232,-0.9115206719,1.2837199471,-1.7473699816,-1.6362099518,0.0976470162,1.0513422097,0.6255805805,0.7616745232,-0.6812162919,0.4686050046,0.4590145868
215,-0.1104971106,1.2046737737,0.1038593855,-2.1327207598,-0.4398340635,0.3927392715,0.5168548405,0.0350571020,0.4321008262,0.3675317911,-1.2809888151,0.0314743181,1.4446994716,2.0059129632,1.0936870937,-0.0327560958
216,-0.5110813587,-1.2953813649,1.4425407117,-0.3698444446,-0.1050322760,-0.5044148451,0.6965198014,0.7920905036,1.0990821929,0.7149325439,1.3347661752,0.4801591895,0.7328651124,0.3237900868,-1.0241231969,1.1247881322
217,-2.0882505566,1.1206779185,0.5590578446,0.3592441520,0.4775341727,-1.1796587059,-0.8747691714,1.5414925210,2.3720543095,-2.4409003774,0.1093902857,0.0457225766,-1.8973394754,-1.5779313676,-0.7869862300,0.1971808151
218,1.6466900679,0.4371664908,0.6962206550,-1.3070911207,0.1529302062,-1.0190843751,-0.6787193486,-0.0707369623,-0.0280451129,-0.1275835139,1.5839851723,0.7128304132,2.2178373067,0.3977036231,0.0179385235,-0.8263987056
219,0.1735894742,0.4448055247,-0.9133629421,0.6054701461,-1.2528294428,-0.1249784360,-0.1827506945,-0.7336861184,0.3441958094,0.6485676691,-0.0374376465,0.3577145968,0.4080067018,0.1162948065,0.3903028933,-0.5952878365
220,0.2923148537,-0.3845961570,-0.8849758421,1.8952112105,1.1264523432,0.6927547614,-0.8598380520,-1.2363414168,1.8227647492,-1.1235783267,-0.6949906838,-0.3339115135,0.2683122606,1.6918397128,0.0445892313,1.8317946574
221,2.1961516546,1.7599840994,-0.2293300792,0.7746671990,-0.4504643198,-1.3053603897,-0.2245682856,-0.2991497171,0.0680364426,-2.1279669746,0.4666029895,1.4230862112,0.5951592500,-0.5068050282,0.1175015755,1.1026296176
222,3.6962043656,-0.0803792233,0.4347603990,-0.5299592017,0.1408029902,-0.3801240512,0.0270363113,0.2938260048,0.1181551378,-1.1892303831,0.5861433527,0.5164831970,-0.4065339489,-0.9505288323,-2.1216869243,2.1118669731
223,0.8098328862,-0.4575668626,0.7118112681,-1.6279433516,-0.7276547020,-0.9262622093,-1.7866198016,1.0934638343,2.2128668753,-0.9321289507,-1.0872270482,0.8986611436,0.1521279921,-2.3577438826,2.7350206527,0.0595787950
224,-1.5593614240,-0.0425082642,1.0770554898,-1.0979978017,-1.3541923487,0.6580028801,-0.8897279723,-1.0568850359,0.4033125090,-0.0838475045,0.4336753149,0.3913692123,0.5666530184,-1.7613405004,0.5087436207,-0.1452568709
225,-3.4038902021,-2.4145149223,0.2591755777,0.5781913553,-1.4181396649,-1.0692347322,0.0744959418,2.1918602295,0.0573409519,-0.5259046575,0.5748738071,-1.5893062633,-0.7030425280,-1.5395397828,0.4683935192,1.5559522031
226,-3.8934500981,0.0496108710,0.5390966823,-0.3403975009,-0.8704075606,0.2628985036,-0.5219662801,0.9177545974,-0.7066520173,-0.1689163378,-1.1207790618,-0.2706478794,-1.9142099476,2.0373798443,0.4536994677,0.6432879239
227,-2.5211278495,-0.9765270152,-2.0111623409,1.4533142824,0.3068042208,0.2028056472,-0.9395857336,-0.6497158602,0.3651005397,-0.3199097893,-0.4221515111,-1.1115470457,-0.4252195576,0.3074625435,0.8584815514,0.1164192988
